SALETYPE,SOLDDATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIPCODE,PRICE,BEDS,BATHS,SQFT,LOTSIZE,YEARBUILT,DAYSONMARKET,PPSQFT,HOA,URL,LATITUDE,LONGITUDE
PAST SALE,July-3-2019,Single Family Residential,4154 21st Ave SW,Seattle,WA,98106,1100000,4,3,3402,3685,2019,322,323,,http://www.redfin.com/WA/Seattle/4154-21st-Ave-SW-98106/home/166860983,47.5650562,-122.3599379
PAST SALE,June-14-2019,Single Family Residential,128 NW 53rd St,Seattle,WA,98107,1365000,4,3.5,3200,7252,2005,341,427,,http://www.redfin.com/WA/Seattle/128-NW-53rd-St-98107/home/2086542,47.667757,-122.3586955
PAST SALE,May-23-2019,Single Family Residential,4814 33rd Ave NE,Seattle,WA,98105,1985000,4,3.5,3940,5265,2016,363,504,,http://www.redfin.com/WA/Seattle/4814-33rd-Ave-NE-98105/home/313017,47.6638433,-122.2921
PAST SALE,April-10-2020,Single Family Residential,6449 S 120th St,Seattle,WA,98178,680000,5,4,3370,6640,2005,40,202,,http://www.redfin.com/WA/Seattle/6449-S-120th-St-98178/home/195381,47.4948371,-122.2523544
PAST SALE,March-31-2020,Single Family Residential,5545 S Norfolk St,Seattle,WA,98118,873000,5,2.75,2815,4000,2018,50,310,,http://www.redfin.com/WA/Seattle/5545-S-Norfolk-St-98118/home/176027,47.5132237,-122.2629157
PAST SALE,July-11-2019,Single Family Residential,12526 Phinney Ave N,Seattle,WA,98133,1409000,5,3.25,3930,7650,2013,314,359,,http://www.redfin.com/WA/Seattle/12526-Phinney-Ave-N-98133/home/97877,47.7204146,-122.3538528
PAST SALE,March-9-2020,Single Family Residential,3727 Cascadia Ave S,Seattle,WA,98144,2100000,4,3.5,3907,4628,2016,72,537,,http://www.redfin.com/WA/Seattle/3727-Cascadia-Ave-S-98144/home/101611606,47.5699009,-122.2832105
PAST SALE,March-13-2020,Single Family Residential,11836 79th Ave S,Seattle,WA,98178,1038888,5,3.75,3284,3589,2020,68,316,,http://www.redfin.com/WA/Seattle/11836-79th-Ave-S-98178/unit-2/home/160494707,47.4966875,-122.2339137
PAST SALE,June-27-2019,Single Family Residential,11834 79th Ave S Lot 3,Seattle,WA,98178,950000,6,3.75,3635,4163,2018,328,261,,http://www.redfin.com/WA/Seattle/11834-79th-Ave-S-98178/unit-3/home/160494515,47.4961336,-122.2340558
PAST SALE,June-20-2019,Single Family Residential,701 N 103rd St,Seattle,WA,98133,1250000,4,3.25,3320,4075,2018,335,377,,http://www.redfin.com/WA/Seattle/701-N-103rd-St-98133/home/99369,47.7034254,-122.3498271
PAST SALE,March-3-2020,Single Family Residential,1910 S Dearborn St,Seattle,WA,98144,930000,4,2.5,2980,3900,2002,78,312,,http://www.redfin.com/WA/Seattle/1910-S-Dearborn-St-98144/home/144192,47.5961069,-122.306773
PAST SALE,May-8-2020,Single Family Residential,1207 NE 96th St,Seattle,WA,98115,949922,4,2.75,2845,5110,1987,12,334,,http://www.redfin.com/WA/Seattle/1207-NE-96th-St-98115/home/109447,47.6983005,-122.3144162
PAST SALE,June-11-2019,Single Family Residential,4530 NE Tulane Pl,Seattle,WA,98105,1800000,4,2.5,3359,6249,2013,344,536,,http://www.redfin.com/WA/Seattle/4530-NE-Tulane-Pl-98105/home/320303,47.6699308,-122.2783119
PAST SALE,May-24-2019,Single Family Residential,4601 NE 89th St,Seattle,WA,98115,1175000,4,3.25,3290,7201,1987,362,357,15,http://www.redfin.com/WA/Seattle/4601-NE-89th-St-98115/home/321390,47.6931944,-122.277782
PAST SALE,December-13-2019,Single Family Residential,6546 49th Ave SW,Seattle,WA,98136,1265000,4,3,2830,6946,2011,159,447,,http://www.redfin.com/WA/Seattle/6546-49th-Ave-SW-98136/home/39537089,47.5437988,-122.3948855
PAST SALE,June-13-2019,Single Family Residential,2801 NW 64th St,Seattle,WA,98107,1450000,4,2.75,2864,4635,2018,342,506,,http://www.redfin.com/WA/Seattle/2801-NW-64th-St-98107/home/162534,47.6750624,-122.3932464
PAST SALE,July-23-2019,Single Family Residential,8366 31st Ave NW,Seattle,WA,98117,1685000,4,3.75,3329,4000,2019,302,506,,http://www.redfin.com/WA/Seattle/8366-31st-Ave-NW-98117/home/166767,47.6896636,-122.396481
PAST SALE,September-20-2019,Single Family Residential,8070 25th Ave NW,Seattle,WA,98117,1575000,4,3.25,3689,5029,2019,243,427,,http://www.redfin.com/WA/Seattle/8070-25th-Ave-NW-98117/home/166096,47.6888725,-122.3884256
PAST SALE,December-11-2019,Single Family Residential,8046 32nd Ave NW,Seattle,WA,98117,1850000,5,3.5,3745,9150,2019,161,494,,http://www.redfin.com/WA/Seattle/8046-32nd-Ave-NW-98117/home/165067,47.6881175,-122.3977088
PAST SALE,March-3-2020,Single Family Residential,3435 D NW 57th St,Seattle,WA,98107,1515000,4,3,3113,5417,2019,78,487,,http://www.redfin.com/WA/Seattle/3435-NW-57th-St-98107/unit-D/home/113960297,47.669873,-122.402746
PAST SALE,February-18-2020,Single Family Residential,4139 55th Ave SW,Seattle,WA,98116,1399000,4,3.5,3590,5000,2014,92,390,,http://www.redfin.com/WA/Seattle/4139-55th-Ave-SW-98116/home/151736,47.5655777,-122.4031384
PAST SALE,February-28-2020,Single Family Residential,1718 Ferry Ave SW,Seattle,WA,98116,1740000,4,3.5,3524,5058,2010,82,494,,http://www.redfin.com/WA/Seattle/1718-Ferry-Ave-SW-98116/home/22618564,47.5878073,-122.3834585
PAST SALE,April-24-2020,Single Family Residential,4756 47th Ave SW,Seattle,WA,98116,1725000,4,3.5,3640,5319,2017,26,474,,http://www.redfin.com/WA/Seattle/4756-47th-Ave-SW-98116/home/22247033,47.5595294,-122.3919463
PAST SALE,May-13-2020,Single Family Residential,5007 41st Ave SW,Seattle,WA,98136,1350000,5,3.5,3260,4000,2008,7,414,,http://www.redfin.com/WA/Seattle/5007-41st-Ave-SW-98136/home/471253,47.5571616,-122.3844085
PAST SALE,April-6-2020,Single Family Residential,8852 13th Ave SW,Seattle,WA,98106,766000,4,3.5,2890,4452,2019,44,265,,http://www.redfin.com/WA/Seattle/8852-13th-Ave-SW-98106/home/474159,47.5231766,-122.3514619
PAST SALE,June-5-2019,Single Family Residential,924 30th Ave S,Seattle,WA,98144,1625000,4,3.25,3450,3412,2008,350,471,,http://www.redfin.com/WA/Seattle/924-30th-Ave-S-98144/home/18663719,47.5936938,-122.2931108
PAST SALE,January-15-2020,Single Family Residential,11549 30th Ave NE,Seattle,WA,98125,990000,5,3,2777,7026,2019,126,356,,http://www.redfin.com/WA/Seattle/11549-30th-Ave-NE-98125/home/111560,47.7135673,-122.2964261
PAST SALE,May-11-2020,Single Family Residential,3611 NE 110th St,Seattle,WA,98125,1150000,4,4.25,3270,12500,2004,9,352,,http://www.redfin.com/WA/Seattle/3611-NE-110th-St-98125/home/113101,47.7081403,-122.288881
PAST SALE,May-15-2020,Single Family Residential,3220 NE 94th St,Seattle,WA,98115,1835000,5,2.5,3620,7052,2018,5,507,,http://www.redfin.com/WA/Seattle/3220-NE-94th-St-98115/home/317486,47.6967671,-122.2921829
PAST SALE,March-19-2020,Single Family Residential,761 N 73rd St,Seattle,WA,98103,1739000,4,3.5,3044,3217,2019,62,571,,http://www.redfin.com/WA/Seattle/761-N-73rd-St-98103/home/300370,47.6816284,-122.347215
PAST SALE,September-20-2019,Single Family Residential,5121 NE 55th St,Seattle,WA,98105,2100000,4,3.5,3850,13500,2010,243,545,,http://www.redfin.com/WA/Seattle/5121-NE-55th-St-98105/home/120743,47.6682558,-122.27233
PAST SALE,September-10-2019,Single Family Residential,5118 S Pearl St,Seattle,WA,98118,1192500,4,2.5,2989,4214,2019,253,399,,http://www.redfin.com/WA/Seattle/5118-S-Pearl-St-98118/home/113995131,47.556514,-122.268927
PAST SALE,July-19-2019,Single Family Residential,4408 S Holly St,Seattle,WA,98118,1250000,5,4,3278,5715,2019,306,381,,http://www.redfin.com/WA/Seattle/4408-S-Holly-St-98118/home/173996,47.5426598,-122.2776362
PAST SALE,May-29-2019,Single Family Residential,4603 S Alaska St,Seattle,WA,98118,1395000,5,3.75,3084,7200,2015,357,452,,http://www.redfin.com/WA/Seattle/4603-S-Alaska-St-98118/home/492175,47.5603901,-122.2753387
PAST SALE,July-26-2019,Single Family Residential,9367 Forest Ct SW,Seattle,WA,98136,899000,4,2.5,3100,7590,2002,299,290,,http://www.redfin.com/WA/Seattle/9367-Forest-Ct-SW-98136/home/155245,47.5179485,-122.3858883
PAST SALE,November-25-2019,Single Family Residential,326 30th Ave S,Seattle,WA,98144,1520000,4,3.5,3680,5100,2003,177,413,,http://www.redfin.com/WA/Seattle/326-30th-Ave-S-98144/home/2086749,47.5994932,-122.2934757
PAST SALE,April-30-2020,Single Family Residential,830 31st Ave,Seattle,WA,98122,1850000,4,3.25,3080,4536,2010,20,601,,http://www.redfin.com/WA/Seattle/830-31st-Ave-98122/home/146331,47.6102754,-122.2923731
PAST SALE,August-15-2019,Single Family Residential,2538 29th Ave W,Seattle,WA,98199,1650000,5,3.5,3180,4628,2001,279,519,,http://www.redfin.com/WA/Seattle/2538-29th-Ave-W-98199/home/128772,47.6423117,-122.3938169
PAST SALE,September-11-2019,Single Family Residential,1040 California Ln SW,Seattle,WA,98116,1590000,5,2.5,3510,28250,1999,252,453,,http://www.redfin.com/WA/Seattle/1040-California-Ln-SW-98116/home/149764,47.5927865,-122.388024
PAST SALE,March-24-2020,Single Family Residential,2122 11th Ave W,Seattle,WA,98119,1650000,4,3.25,3010,2468,2014,57,548,,http://www.redfin.com/WA/Seattle/2122-11th-Ave-W-98119/home/132962,47.6384948,-122.3712879
PAST SALE,June-28-2019,Single Family Residential,1611 9th Ave W,Seattle,WA,98119,2935000,4,3,3290,3540,2019,327,892,,http://www.redfin.com/WA/Seattle/1611-9th-Ave-W-98119/home/134693,47.6339292,-122.3694744
PAST SALE,May-1-2020,Single Family Residential,2150 32nd Ave W,Seattle,WA,98199,1400000,4,2.25,2750,5004,2011,19,509,,http://www.redfin.com/WA/Seattle/2150-32nd-Ave-W-98199/home/40089133,47.6382788,-122.3978958
PAST SALE,July-15-2019,Single Family Residential,7725 31st Ave NW,Seattle,WA,98107,1950000,5,3.25,3770,5922,2019,310,517,,http://www.redfin.com/WA/Seattle/7725-31st-Ave-NW-98117/home/164207,47.6856999,-122.3972488
PAST SALE,March-19-2020,Single Family Residential,7808 45th Ave SW,Seattle,WA,98136,1215000,4,2.5,3600,7500,2005,62,338,,http://www.redfin.com/WA/Seattle/7808-45th-Ave-SW-98136/home/2070839,47.5328549,-122.3901329
PAST SALE,April-6-2020,Single Family Residential,3935 SW Southern St,Seattle,WA,98136,1415000,5,2.25,3152,4203,2013,44,449,,http://www.redfin.com/WA/Seattle/3935-SW-Southern-St-98136/home/22717230,47.5297632,-122.3836767
PAST SALE,July-2-2019,Single Family Residential,4108 54th Ave SW,Seattle,WA,98116,1342500,4,2.75,3560,6000,1980,323,377,,http://www.redfin.com/WA/Seattle/4108-54th-Ave-SW-98116/home/151798,47.5663681,-122.4011791
PAST SALE,February-18-2020,Single Family Residential,3237 SW WestBridge Pl #7,Seattle,WA,98126,1250000,5,2.75,2820,2975,2019,92,443,268,http://www.redfin.com/WA/Seattle/3237-SW-Westbridge-Pl-98126/unit-7/home/169132314,47.570999,-122.373583
PAST SALE,December-17-2019,Single Family Residential,3040 25th Ave W,Seattle,WA,98199,1305000,5,3.5,3110,4614,2000,155,420,,http://www.redfin.com/WA/Seattle/3040-25th-Ave-W-98199/home/123888,47.6479158,-122.3884171
PAST SALE,January-15-2020,Single Family Residential,3224 SW WestBridge lot 2 Pl,Seattle,WA,98126,1327582,5,4,3833,3338,2019,126,346,268,http://www.redfin.com/WA/Seattle/3224-SW-Westbridge-Pl-98126/home/169906613,47.547691,-122.374237
PAST SALE,December-16-2019,Single Family Residential,7015 14th Ave SW,Seattle,WA,98106,700000,5,4.25,3530,7200,1986,156,198,,http://www.redfin.com/WA/Seattle/7015-14th-Ave-SW-98106/home/160726,47.5405802,-122.3529326
PAST SALE,March-27-2020,Single Family Residential,1937 3rd Ave W,Seattle,WA,98119,2865000,5,3.5,3486,5400,2013,54,822,,http://www.redfin.com/WA/Seattle/1937-3rd-Ave-W-98119/home/133012,47.6370139,-122.3613084
PAST SALE,November-21-2019,Single Family Residential,7540 30th Ave NW,Seattle,WA,98117,1400206,4,3.25,3360,6250,2007,181,417,,http://www.redfin.com/WA/Seattle/7540-30th-Ave-NW-98117/home/165390,47.6842897,-122.3954328
PAST SALE,October-18-2019,Single Family Residential,8512 11th Ave NW,Seattle,WA,98117,1300000,4,3.25,3180,5000,2017,215,409,,http://www.redfin.com/WA/Seattle/8512-11th-Ave-NW-98117/home/100293,47.6910878,-122.3701295
PAST SALE,November-25-2019,Single Family Residential,5607 3rd Ave NW,Seattle,WA,98107,1920000,4,3,3670,4700,2019,177,523,,http://www.redfin.com/WA/Seattle/5607-3rd-Ave-NW-98107/home/493413,47.6697551,-122.3612243
PAST SALE,December-27-2019,Single Family Residential,215 NW 60th St,Seattle,WA,98107,1585000,4,3.5,3757,3920,2008,145,422,,http://www.redfin.com/WA/Seattle/215-NW-60th-St-98107/home/298633,47.6721141,-122.3602306
PAST SALE,February-13-2020,Single Family Residential,4001 W Dravus St,Seattle,WA,98199,1710000,4,4.5,3621,3632,2013,97,472,65,http://www.redfin.com/WA/Seattle/4001-W-Dravus-St-98199/home/22808069,47.6483903,-122.4079894
PAST SALE,February-12-2020,Single Family Residential,3215 39th Ave W,Seattle,WA,98199,1799000,4,3.25,3450,4715,2017,98,521,,http://www.redfin.com/WA/Seattle/3215-39th-Ave-W-98199/home/128084,47.6491906,-122.4070367
PAST SALE,November-14-2019,Single Family Residential,546 NE 88th St,Seattle,WA,98115,1545000,4,2.5,3307,6380,2016,188,467,,http://www.redfin.com/WA/Seattle/546-NE-88th-St-98115/home/109209,47.6924338,-122.3209324
PAST SALE,May-31-2019,Single Family Residential,5839 4th Ave NW,Seattle,WA,98107,1575000,4,3.5,2767,4000,2019,355,569,,http://www.redfin.com/WA/Seattle/5839-4th-Ave-NW-98107/home/494012,47.6720285,-122.3621301
PAST SALE,April-3-2020,Single Family Residential,932 NW 63rd St,Seattle,WA,98107,1900000,4,3.5,2908,3807,2020,47,653,,http://www.redfin.com/WA/Seattle/932-NW-63rd-St-98107/home/170349742,47.6747382,-122.3702016
PAST SALE,March-20-2020,Single Family Residential,4417 Williams Ave W,Seattle,WA,98199,1755000,4,2.5,3906,5170,2015,61,449,,http://www.redfin.com/WA/Seattle/4417-Williams-Ave-W-98199/home/124768,47.6599986,-122.3925136
PAST SALE,March-19-2020,Single Family Residential,2207 N 59th St,Seattle,WA,98103,2200000,4,3.5,3829,4500,2020,62,575,,http://www.redfin.com/WA/Seattle/2207-N-59th-St-98103/home/305731,47.6714308,-122.3313718
PAST SALE,August-7-2019,Single Family Residential,6113 32nd Ave NW,Seattle,WA,98107,1225000,4,3.5,3055,3753,2014,287,401,,http://www.redfin.com/WA/Seattle/6113-32nd-Ave-NW-98107/home/55536778,47.6734738,-122.3985206
PAST SALE,August-21-2019,Single Family Residential,2847 NW 70th St,Seattle,WA,98117,1890000,5,3.75,3540,5000,2019,273,534,,http://www.redfin.com/WA/Seattle/2847-NW-70th-St-98117/home/167070,47.679231,-122.395057
PAST SALE,February-6-2020,Single Family Residential,1407 35th Ave,Seattle,WA,98122,1950000,5,3.5,3250,3780,2019,104,600,,http://www.redfin.com/WA/Seattle/1407-35th-Ave-98122/home/167388251,47.6130843,-122.2884829
PAST SALE,September-6-2019,Single Family Residential,12561 19th Ave NE,Seattle,WA,98125,835000,4,2.5,2910,7225,1991,257,287,,http://www.redfin.com/WA/Seattle/12561-19th-Ave-NE-98125/home/115601,47.7211103,-122.309811
PAST SALE,February-27-2020,Single Family Residential,2620 NE 68th St,Seattle,WA,98115,2100000,5,3.25,3731,5300,2020,83,563,,http://www.redfin.com/WA/Seattle/2620-NE-68th-St-98115/home/316377,47.6777588,-122.2989368
PAST SALE,November-8-2019,Single Family Residential,6802 36th Ave NE,Seattle,WA,98115,2000000,4,3.5,3908,4692,2019,194,512,,http://www.redfin.com/WA/Seattle/6802-36th-Ave-NE-98115/home/166865309,47.6776972,-122.2892614
PAST SALE,October-11-2019,Single Family Residential,3616 NE 65th St,Seattle,WA,98115,1200000,5,2.5,3930,4788,2008,222,305,,http://www.redfin.com/WA/Seattle/3616-NE-65th-St-98115/home/315823,47.6759715,-122.2881335
PAST SALE,February-13-2020,Single Family Residential,13212 42nd Ave NE,Seattle,WA,98125,1150000,4,2.5,3160,10547,2014,97,364,,http://www.redfin.com/WA/Seattle/13212-42nd-Ave-NE-98125/home/45451402,47.7251209,-122.2819959
PAST SALE,November-20-2019,Single Family Residential,2604 E Ward St,Seattle,WA,98112,1925000,5,3.5,3321,4000,2019,182,580,,http://www.redfin.com/WA/Seattle/2604-E-Ward-St-98112/home/168838731,47.6275867,-122.2984878
PAST SALE,December-12-2019,Single Family Residential,3803 Cascadia,Seattle,WA,98118,2250000,5,3.5,3770,4120,2017,160,597,,http://www.redfin.com/WA/Seattle/3803-Cascadia-Ave-S-98118/home/109660916,47.5696509,-122.2831895
PAST SALE,January-17-2020,Single Family Residential,4113 Palatine Ave N,Seattle,WA,98103,1680000,4,2.25,3013,3924,2016,124,558,,http://www.redfin.com/WA/Seattle/4113-Palatine-Ave-N-98103/home/302031,47.6568309,-122.3567408
PAST SALE,August-12-2019,Single Family Residential,935 N 72nd St,Seattle,WA,98103,1350000,5,3.5,3123,3248,2017,282,432,,http://www.redfin.com/WA/Seattle/935-N-72nd-St-98103/home/101611476,47.6809845,-122.3457392
PAST SALE,June-28-2019,Single Family Residential,5210 S Holly St,Seattle,WA,98118,1349900,4,2.5,2817,5786,2019,327,479,,http://www.redfin.com/WA/Seattle/5210-S-Holly-St-98118/home/143457264,47.5425415,-122.2665976
PAST SALE,December-5-2019,Single Family Residential,4502 41st Ave S,Seattle,WA,98118,1450000,4,4,3550,6000,2019,167,408,,http://www.redfin.com/WA/Seattle/4502-41st-Ave-S-98118/home/491646,47.5626749,-122.2814433
PAST SALE,March-17-2020,Single Family Residential,4715 54th Ave S,Seattle,WA,98118,1396000,5,3.5,3890,5760,2002,64,359,,http://www.redfin.com/WA/Seattle/4715-54th-Ave-S-98118/home/490421,47.5601318,-122.2660127
PAST SALE,March-31-2020,Single Family Residential,13757 26th Ave NE,Seattle,WA,98125,869000,4,3,2900,6057,2008,50,300,,http://www.redfin.com/WA/Seattle/13757-26th-Ave-NE-98125/home/22223848,47.7298218,-122.3014697
PAST SALE,October-18-2019,Single Family Residential,10660 Lakeside Ave NE,Seattle,WA,98125,1350000,4,2.75,3180,5941,2009,215,425,,http://www.redfin.com/WA/Seattle/10660-Lakeside-Ave-NE-98125/home/318746,47.707275,-122.2757768
PAST SALE,January-14-2020,Single Family Residential,8055 45th Ave NE,Seattle,WA,98115,2012500,5,3.25,3720,9309,2019,127,541,,http://www.redfin.com/WA/Seattle/8055-45th-Ave-NE-98115/home/317499,47.6881503,-122.2802552
PAST SALE,May-15-2020,Single Family Residential,8040 Burke Ave N,Seattle,WA,98103,1460000,4,3.5,3140,3753,2005,5,465,,http://www.redfin.com/WA/Seattle/8040-Burke-Ave-N-98103/home/2097594,47.6880966,-122.3352434
PAST SALE,August-23-2019,Single Family Residential,121 31st Ave E,Seattle,WA,98112,1435000,4,2.5,3120,4400,2002,271,460,,http://www.redfin.com/WA/Seattle/121-31st-Ave-E-98112/home/146342,47.6195967,-122.2926636
PAST SALE,January-14-2020,Single Family Residential,484 Lake Washington Blvd E,Seattle,WA,98112,2850000,4,4,3958,6486,2019,127,720,,http://www.redfin.com/WA/Seattle/484-Lake-Washington-Blvd-E-98112/home/139897,47.624002,-122.2875031
PAST SALE,April-14-2020,Single Family Residential,115 33rd Ave E,Seattle,WA,98112,2385000,4,3.25,3400,5447,2016,36,701,,http://www.redfin.com/WA/Seattle/115-33rd-Ave-E-98112/home/22526034,47.618906,-122.2905211
PAST SALE,August-20-2019,Single Family Residential,6226 37th Ave NE,Seattle,WA,98115,1170000,5,2.75,3790,4500,1987,274,309,,http://www.redfin.com/WA/Seattle/6226-37th-Ave-NE-98115/home/313372,47.6748019,-122.2877665
PAST SALE,August-23-2019,Single Family Residential,5525 38th Ave NE,Seattle,WA,98105,1795000,4,3.5,3385,3959,2016,271,530,,http://www.redfin.com/WA/Seattle/5525-38th-Ave-NE-98105/home/314202,47.6693749,-122.2871841
PAST SALE,March-25-2020,Single Family Residential,6019 53rd Ave NE,Seattle,WA,98115,1760000,4,3.25,3492,5019,2018,56,504,,http://www.redfin.com/WA/Seattle/6019-53rd-Ave-NE-98115/home/22441634,47.673338,-122.271099
PAST SALE,October-25-2019,Single Family Residential,1214 10th Ave W,Seattle,WA,98119,1625000,4,2.25,3080,3594,2016,208,528,,http://www.redfin.com/WA/Seattle/1214-10th-Ave-W-98119/home/2081366,47.630342,-122.3701041
PAST SALE,March-31-2020,Single Family Residential,119 NW 40th St,Seattle,WA,98107,1625000,4,3.25,3130,5000,2002,50,519,,http://www.redfin.com/WA/Seattle/119-NW-40th-St-98107/home/302624,47.6553979,-122.3580512
PAST SALE,October-14-2019,Single Family Residential,7018 1st Ave NW,Seattle,WA,98117,2016000,5,3.5,3980,5000,2007,219,507,,http://www.redfin.com/WA/Seattle/7018-1st-Ave-NW-98117/home/498005,47.680173,-122.357116
PAST SALE,May-29-2019,Single Family Residential,2655 38th Ave W,Seattle,WA,98199,2600000,4,3.25,3780,6000,2007,357,688,,http://www.redfin.com/WA/Seattle/2655-38th-Ave-W-98199/home/126000,47.6446499,-122.4060854
PAST SALE,September-13-2019,Single Family Residential,3909 Sunnyside Ave N,Seattle,WA,98103,2108000,5,3.5,3540,4560,2017,250,595,,http://www.redfin.com/WA/Seattle/3909-Sunnyside-Ave-N-98103/home/120383,47.6546078,-122.3305301
PAST SALE,May-8-2020,Single Family Residential,2847 S Othello St,Seattle,WA,98108,800000,4,3.25,3100,6150,2020,12,258,,http://www.redfin.com/WA/Seattle/2847-S-Othello-St-98108/home/171142905,47.5364591,-122.2949527
PAST SALE,May-22-2019,Single Family Residential,6843 25th Ave NE,Seattle,WA,98115,1480000,4,3.5,3484,5100,2019,364,425,,http://www.redfin.com/WA/Seattle/6843-25th-Ave-NE-98115/home/310183,47.6788486,-122.300917
PAST SALE,September-11-2019,Single Family Residential,5125 S Frontenac St,Seattle,WA,98118,1035000,4,3.25,3248,8960,2016,252,319,,http://www.redfin.com/WA/Seattle/5125-S-Frontenac-St-98118/home/22511814,47.5396057,-122.2689022
PAST SALE,May-31-2019,Single Family Residential,7557 32nd Ave NE,Seattle,WA,98115,1150000,4,3.5,2850,4590,2011,355,404,,http://www.redfin.com/WA/Seattle/7557-32nd-Ave-NE-98115/home/316119,47.6847335,-122.2940533
PAST SALE,December-4-2019,Single Family Residential,10334 46th Ave NE,Seattle,WA,98125,1010000,5,3.25,3030,6716,2008,168,333,,http://www.redfin.com/WA/Seattle/10334-46th-Ave-NE-98125/home/112543,47.7039256,-122.2785453
PAST SALE,August-20-2019,Single Family Residential,725 N 63rd St,Seattle,WA,98103,1680000,4,3.5,3112,5000,2013,274,540,,http://www.redfin.com/WA/Seattle/725-N-63rd-St-98103/home/298537,47.6743769,-122.3487478
PAST SALE,December-23-2019,Single Family Residential,3220 SW WestBridge lot 1 Pl,Seattle,WA,98126,1300000,5,4,3481,3738,2019,149,373,268,http://www.redfin.com/WA/Seattle/3220-SW-Westbridge-Pl-98126/home/166593223,47.57179,-122.373888
PAST SALE,October-8-2019,Single Family Residential,6547 54th Ave S,Seattle,WA,98118,1395000,5,3.25,3400,9804,2008,225,410,,http://www.redfin.com/WA/Seattle/6547-54th-Ave-S-98118/home/490958,47.5429621,-122.2658383
PAST SALE,September-30-2019,Single Family Residential,939 N 72nd St,Seattle,WA,98103,1350000,4,3.5,2850,3383,2019,233,474,,http://www.redfin.com/WA/Seattle/939-N-72nd-St-98103/home/101611477,47.680858,-122.345593
PAST SALE,March-25-2020,Single Family Residential,10719 Densmore Ave N,Seattle,WA,98133,1400000,5,3,3470,7202,2019,56,403,,http://www.redfin.com/WA/Seattle/10719-Densmore-Ave-N-98133/home/22222145,47.7074455,-122.3376668
PAST SALE,November-13-2019,Single Family Residential,932 NW 61st St,Seattle,WA,98107,1570000,4,2.5,3337,5000,2019,189,470,,http://www.redfin.com/WA/Seattle/932-NW-61st-St-98107/home/493993,47.6732858,-122.3701138
PAST SALE,January-3-2020,Single Family Residential,9312 45th Ave SW,Seattle,WA,98136,1325000,4,2.5,3218,5000,2019,138,412,,http://www.redfin.com/WA/Seattle/9312-45th-Ave-SW-98136/home/156302,47.5196857,-122.3902654
PAST SALE,January-2-2020,Single Family Residential,8260 Northrop Pl SW,Seattle,WA,98136,1270000,4,3,2772,3574,2019,139,458,,http://www.redfin.com/WA/Seattle/8260-Northrop-Pl-SW-98136/home/167622103,47.5288515,-122.38818
PAST SALE,October-2-2019,Single Family Residential,2401 11th Ave W,Seattle,WA,98119,1650000,5,3,2899,4000,1988,231,569,,http://www.redfin.com/WA/Seattle/2401-11th-Ave-W-98119/home/130522,47.6396604,-122.3718047
PAST SALE,December-13-2019,Single Family Residential,7039 17th Ave NW,Seattle,WA,98117,1810000,5,3.5,3568,3825,2019,159,507,,http://www.redfin.com/WA/Seattle/7039-17th-Ave-NW-98117/home/165707,47.68071,-122.3791974
PAST SALE,December-13-2019,Single Family Residential,2660 9th Ave W,Seattle,WA,98119,1960000,4,3.5,3292,3230,2019,159,595,,http://www.redfin.com/WA/Seattle/2660-9th-Ave-W-98119/home/129298,47.643991,-122.368566
PAST SALE,January-30-2020,Single Family Residential,7327 12th Ave NW,Seattle,WA,98117,1629500,5,3.5,3225,5000,2019,111,505,,http://www.redfin.com/WA/Seattle/7327-12th-Ave-NW-98117/home/497279,47.6822848,-122.3717622
PAST SALE,June-10-2019,Single Family Residential,2914 W Mansell St,Seattle,WA,98199,1370000,4,3.5,3620,4000,1990,345,378,,http://www.redfin.com/WA/Seattle/2914-W-Mansell-St-98199/home/124512,47.6586147,-122.3956604
PAST SALE,May-29-2019,Single Family Residential,7017 25th Ave NW,Seattle,WA,98117,1600000,4,3.25,3444,5100,2019,357,465,,http://www.redfin.com/WA/Seattle/7017-25th-Ave-NW-98117/home/166326,47.6800761,-122.3889472
PAST SALE,June-17-2019,Single Family Residential,141 NW 74th St,Seattle,WA,98117,1750000,4,4.25,3750,4000,2015,338,467,,http://www.redfin.com/WA/Seattle/141-NW-74th-St-98117/home/498401,47.6823396,-122.3597836
PAST SALE,December-5-2019,Single Family Residential,2128 34th Ave W,Seattle,WA,98199,2050000,4,3.5,3766,4233,2019,167,544,,http://www.redfin.com/WA/Seattle/2128-34th-Ave-W-98199/home/125873,47.6386006,-122.4001046
PAST SALE,January-7-2020,Single Family Residential,1927 SW Webster St,Seattle,WA,98106,1010000,5,2.5,3020,5000,2019,134,334,,http://www.redfin.com/WA/Seattle/1927-SW-Webster-St-98106/home/169449178,47.5352492,-122.3587622
PAST SALE,January-22-2020,Single Family Residential,9821 18th Ave SW,Seattle,WA,98106,835000,6,2.75,3000,6400,2019,119,278,,http://www.redfin.com/WA/Seattle/9821-18th-Ave-SW-98106/home/17506252,47.514832,-122.358205
PAST SALE,November-4-2019,Single Family Residential,10429 39th Ave SW,Seattle,WA,98146,1095000,4,2.5,3110,7851,2015,198,352,,http://www.redfin.com/WA/Seattle/10429-39th-Ave-SW-98146/home/101611600,47.5092307,-122.3818218
